"","row_number","id","track_name","size_bytes","currency","price","rating_count_tot","rating_count_ver","user_rating","user_rating_ver","ver","cont_rating","prime_genre","sup_devices.num","ipadSc_urls.num","lang.num","vpp_lic"
"2002",4447,982102809,"GreenVPN - Free & fast VPN with unlimited traffic",16384000,"USD",0,464,54,4.5,4.5,"5.3.1","4+","Business",40,5,2,1
"2003",4448,982175678,"This War of Mine",427715584,"USD",14.99,2523,455,4.5,4.5,"1.4.0","17+","Games",37,5,12,1
"2004",4453,982354972,"Lifeline...",29690880,"USD",1.99,21347,1187,4.5,4.5,"1.10.1","9+","Games",37,5,6,1
"2005",4459,982528455,"Hot Trigger",242970624,"USD",0.99,115,115,4.5,4.5,"1.0","17+","Games",37,5,1,1
"2006",4460,982763237,"Hyperburner",95036416,"USD",2.99,545,545,4.5,4.5,"1.0","9+","Games",37,5,1,1
"2007",4462,982819497,"Sword Of Xolan",116097024,"USD",0.99,381,381,4.5,4.5,"1.0.4","12+","Games",40,5,1,1
"2008",4465,982923857,"GodFinger 2",117507072,"USD",0,602,235,3.5,3.5,"1.3.4","9+","Games",37,5,8,1
"2009",4466,982936366,"Uptown & Co. - Vintage Filters & insignias.",50565120,"USD",1.99,115,79,4,4.5,"2.0.2","4+","Photo & Video",38,5,1,1
"2010",4473,983489496,"5E Spell Book",6500352,"USD",0,144,109,3,3,"1.9","4+","Games",40,2,1,1
"2011",4476,983826477,"Productive habits & daily goals tracker",9256960,"USD",0,4736,1519,5,5,"1.3.4","4+","Productivity",38,0,1,1
"2012",4483,984394908,"Order & Chaos 2: 3D MMO RPG Online Game",703052800,"USD",0,6325,56,4,4.5,"2.0.0","12+","Games",38,5,15,1
"2013",4484,984451115,"Sky Charms",183284736,"USD",0,505,78,4.5,4.5,"1.8.0","4+","Games",38,5,11,1
"2014",4501,985631644,"Hockey Stars",76464128,"USD",0,1619,212,4.5,4,"1.4.2","4+","Games",40,5,6,1
"2015",4502,985653378,"Cookie Clickers 2",63004672,"USD",0,2912,203,5,4.5,"1.12.0","4+","Games",38,5,8,1
"2016",4505,985923564,"One More Dash",109096960,"USD",0,1142,879,4.5,4.5,"1.1","4+","Games",38,5,1,1
"2017",4508,985950986,"Gun Master 3: Zombie Slayer",220948480,"USD",0,604,527,4.5,4.5,"1.0.6","17+","Games",38,5,1,1
"2018",4509,986073281,"Face Swap App- Funny Face Changer Photo Effects",16275456,"USD",0,11977,92,4.5,4,"2.4","4+","Photo & Video",37,5,1,1
"2019",4511,986110430,"Hot Shot Slots Games – Vegas Casino Slot Machines",179004416,"USD",0,20064,690,4.5,4.5,"1.24","12+","Games",38,5,1,1
"2020",4513,986339882,"letgo: Buy & Sell Second Hand Stuff",109915136,"USD",0,38424,1022,4.5,4.5,"1.18.1","12+","Shopping",37,4,16,1
"2021",4515,986540048,"Ab & Core Sworkit - Free Workout Trainer",59845632,"USD",0,2901,744,5,5,"1.3.1","4+","Health & Fitness",37,5,12,1
"2022",4529,987732117,"DANDY DUNGEON Legend of Brave Yamada",247331840,"USD",0,1204,46,5,4.5,"2.4.1","9+","Games",38,5,2,1
"2023",4530,987733557,"Wolf Craft",157003776,"USD",0.99,206,206,4.5,4.5,"1.0","9+","Games",40,5,1,1
"2024",4533,987873536,"Mondly: Learn 33 Languages: Spanish English French",77725696,"USD",0,1395,229,4.5,4.5,"5.6","4+","Education",38,5,1,1
"2025",4536,987962261,"Google Cardboard",127627264,"USD",0,546,137,4,3.5,"1.2","4+","Entertainment",37,0,33,1
"2026",4537,988173374,"Polarr Photo Editor - Photo Editing Tools for All",57919488,"USD",0,2246,224,4.5,4.5,"3.7.1","4+","Photo & Video",37,5,17,1
"2027",4542,988318940,"Toca Life: City",332123136,"USD",2.99,3571,1395,4.5,4.5,"1.3","4+","Education",39,5,18,1
"2028",4545,988383602,"Death Run : Mini Game With Worldwide Multiplayer",121913344,"USD",0.99,721,273,4,4.5,"1.5","9+","Games",43,4,1,1
"2029",4548,988476572,"Arrow",128421888,"USD",0,14673,7369,4.5,4.5,"1.1.1","4+","Games",40,4,1,1
"2030",4549,988518358,"Twin Shooter - Invaders",147472384,"USD",0,572,74,4.5,4,"1.5","4+","Games",40,5,10,1
"2031",4562,989080135,"Sling Kong",189335552,"USD",0,4638,133,4.5,4.5,"2.7.1","9+","Games",37,5,18,1
"2032",4565,989148225,"Sky Gamblers Air Supremacy",1654782976,"USD",2.99,1010,272,4,4.5,"1.8.2","12+","Games",38,5,10,1
"2033",4567,989254177,"Good Morning Alarm Clock - Sleep Cycle Tracker",59503616,"USD",3.99,1014,279,4.5,4.5,"1.5","4+","Health & Fitness",37,5,11,1
"2034",4568,989330818,"iMaschine 2",508655616,"USD",9.99,454,63,4,3.5,"2.2.0","4+","Music",37,5,1,1
"2035",4577,989844820,"Insidious VR",260640768,"USD",0,121,121,3.5,3.5,"1.0","12+","Entertainment",37,0,1,1
"2036",4579,990157917,"Duck Life: Retro Pack",332144640,"USD",1.99,77,66,4.5,4.5,"1.2","4+","Games",37,1,1,1
"2037",4582,990345796,"Builder Buddies: 3D City Building Simulator",10946560,"USD",0,7197,296,4,4.5,"1.2.0","9+","Games",38,5,1,1
"2038",4584,990652974,"The Paranormal Society™: Hidden Adventure",659142656,"USD",0,3000,203,4,4,"1.3.205","9+","Games",24,5,11,1
"2039",4585,990668324,"Formulas - Photo Lab Effects and Custom Frames",274699264,"USD",1.99,99,39,4.5,4,"2.3","4+","Photo & Video",37,5,13,1
"2040",4586,990692830,"ZAGA",307658752,"USD",0,444,167,4.5,4.5,"1.2","4+","Games",40,4,1,1
"2041",4588,990928352,"Relook",56421376,"USD",3.99,198,50,4.5,4.5,"1.5.3","4+","Photo & Video",37,5,10,1
"2042",4589,991018252,"Horizon Chase - World Tour",587313152,"USD",0,3375,672,4.5,4,"1.4.3","4+","Games",38,5,1,1
"2043",4591,991153141,"Fallout Shelter",1172922368,"USD",0,199396,1131,4.5,4.5,"1.12","12+","Games",38,5,5,1
"2044",4595,991357716,"Lifeline 2",81724416,"USD",1.99,1364,843,4.5,4.5,"1.4","9+","Games",37,5,1,1
"2045",4597,991558368,"INKHUNTER try tattoo designs in augmented reality",68191232,"USD",0,809,35,4.5,4.5,"2.6.7","4+","Entertainment",37,4,1,1
"2046",4610,992051355,"Farming Simulator 16",185572352,"USD",4.99,2637,1127,4.5,4.5,"1.1.4","4+","Games",37,5,10,1
"2047",4611,992140314,"Total War Battles: KINGDOM",630600704,"USD",0,3092,770,4,4.5,"1.3","12+","Games",37,5,1,1
"2048",4613,992309647,"Fit The Fat 2",169729024,"USD",0,8557,1040,4.5,4.5,"1.4","4+","Games",37,5,1,1
"2049",4616,992412812,"Face Paint Party - Kids Coloring Fun",89993216,"USD",0,38,38,4,4,"1.2","4+","Games",40,5,11,1
"2050",4617,992421775,"Patternator Pattern Maker Backgrounds & Wallpapers",47943680,"USD",0,2092,625,5,5,"2.1","4+","Photo & Video",37,5,12,1
"2051",4618,992425516,"Atlantic Fleet",220282880,"USD",9.99,271,107,4.5,4.5,"1.11","12+","Games",38,5,1,1
"2052",4619,992448528,"Spinny Circle",16656384,"USD",0,20812,213,4.5,4,"1.9","4+","Games",38,2,1,1
"2053",4621,992640880,"Rick and Morty: Pocket Mortys",955524096,"USD",0,12124,961,4.5,4.5,"1.10","17+","Games",37,5,10,1
"2054",4626,992796509,"Fast Motorcycle Driver",150142976,"USD",0,2224,2211,4.5,4.5,"2.0","4+","Games",40,3,1,1
"2055",4629,992875656,"EWallpaper",10727424,"USD",3.99,42,42,1,1,"1.0","4+","Entertainment",38,0,1,1
"2056",4630,992879171,"Puppy Love - My Dream Pet",269402112,"USD",0,1689,140,4.5,4.5,"1.3.0","4+","Games",38,5,11,1
"2057",4642,993492744,"Egg, Inc.",53579776,"USD",0,79074,8442,5,5,"1.5","4+","Games",38,4,1,1
"2058",4644,993570169,"Swaggy Ninja",31567872,"USD",0,1210,119,4.5,4,"1.5.2","4+","Games",40,5,1,1
"2059",4645,993605516,"CatHotel - Care for cute cats",230216704,"USD",0,1425,136,4.5,4.5,"2.1","4+","Games",38,5,12,1
"2060",4654,994822255,"Infinite Tanks",1920265216,"USD",4.99,262,92,4,4,"1.0.3","9+","Games",37,5,10,1
"2061",4656,994855806,"Word Trek  - WordTrek Brain game & Word puzzles",47884288,"USD",0,3774,63,4.5,4.5,"1.172","4+","Games",38,4,1,1
"2062",4658,994905763,"Triller - Music Video & Film Maker",87287808,"USD",0,25683,186,5,4.5,"4.2.2","12+","Photo & Video",37,5,1,1
"2063",4659,994933845,"Free Fur All – We Bare Bears Minigame Collection",362530816,"USD",0,1449,468,4.5,4.5,"1.0.5","4+","Games",38,4,10,1
"2064",4660,995014054,"Pinchworm",100635648,"USD",0,2288,74,5,5,"1.0.5","4+","Games",37,5,11,1
"2065",4672,995922287,"Upperland",126574592,"USD",0,201,101,4,4,"1.15","9+","Games",38,5,24,1
"2066",4673,995999703,"Agar.io",63954944,"USD",0,176514,1310,4.5,4,"1.7.1","9+","Games",38,5,1,1
"2067",4679,996402903,"Pharaoh's Party: Coin Pusher",227435520,"USD",0,191,74,4.5,4.5,"1.4.1","12+","Games",40,5,1,1
"2068",4683,996802374,"Cops N Robbers (Jail Break 2) - Survival Mini Game",226083840,"USD",0,1559,126,4,4,"2.2.1","9+","Games",40,5,1,1
"2069",4695,997252057,"Popcorn Buzz - Free Group Calls",17457152,"USD",0,281,97,3.5,3.5,"1.3.2","4+","Social Networking",38,0,17,1
"2070",4696,997362197,"InShot Video Editor Music, No Crop, Cut",55851008,"USD",0,12779,3366,5,5,"1.19.1","4+","Photo & Video",37,0,9,1
"2071",4699,997446291,"PAC-MAN Championship Edition DX",126681088,"USD",4.99,517,175,4.5,4.5,"1.0.1","9+","Games",38,5,10,1
"2072",4706,997811612,"Fishing Break",578273280,"USD",0,2088,44,4.5,4.5,"2.8.1","9+","Games",38,5,1,1
"2073",4707,997878440,"Flipped Out – The Powerpuff Girls Match 3 Puzzle / Fighting Action Game",640870400,"USD",2.99,124,39,4.5,4,"1.0.2","9+","Games",38,5,9,1
"2074",4714,998286883,"Scrubby Dubby Saga",112135168,"USD",0,3874,71,4.5,4,"1.28.4","4+","Games",38,5,11,1
"2075",4726,998936876,"Dawnbringer",799076352,"USD",0,238,51,3.5,4,"1.3.0","12+","Games",37,5,1,1
"2076",4728,999183538,"Honest App: Shop baby & diaper products",121671680,"USD",0,3173,113,5,4.5,"1.8.5","4+","Shopping",37,0,1,1
"2077",4731,999263877,"It Girl Story - Styling, Fashion & Celebrity Life",931567616,"USD",0,3537,848,4.5,4.5,"2.396","4+","Games",38,5,11,1
"2078",4742,999771588,"Swapperoo",24163328,"USD",1.99,361,55,4,4,"1.0.2","4+","Games",37,5,1,1
"2079",4750,1000593025,"Special Air Wing - Flight Simulator",250717184,"USD",2.99,138,33,4,3.5,"1.8.1","9+","Games",38,5,1,1
"2080",4751,1000668798,"King Tongue",422011904,"USD",1.99,255,63,4.5,4.5,"1.0.2","9+","Games",40,5,1,1
"2081",4752,1000708019,"Butt Sworkit - Free Workout Trainer to tone & lift",58649600,"USD",0,960,130,5,5,"1.3.1","4+","Health & Fitness",37,5,12,1
"2082",4755,1000876192,"Plants vs. Zombies™ Heroes",153967616,"USD",0,16305,1327,4.5,4.5,"1.14.13","9+","Games",37,4,10,1
"2083",4759,1001193844,"Moto x3m",57729024,"USD",0.99,53,43,4.5,4.5,"1.2.0","9+","Games",43,5,16,1
"2084",4760,1001229698,"PAC-MAN Bounce - Puzzle Adventure",359372800,"USD",0,392,111,4,4,"2.1","4+","Games",43,5,1,1
"2085",4761,1001244846,"The Everything Machine by Tinybop",226968576,"USD",2.99,141,34,4,4,"1.1.0","4+","Education",38,5,58,1
"2086",4763,1001248922,"Oddworld: Munch's Oddysee",712294400,"USD",2.99,200,103,4.5,4.5,"1.0.2","12+","Games",38,5,1,1
"2087",4764,1001250333,"Star Trek Timelines",161198080,"USD",0,4721,156,4,4,"2.0.0","12+","Games",37,5,1,1
"2088",4765,1001286466,"Minecraft: Story Mode",1089228800,"USD",0,20621,6745,4,4.5,"1.6","9+","Games",38,4,1,1
"2089",4767,1001425491,"Thumb Drift - Furious One Touch Car Racing",184078336,"USD",0,6051,173,4.5,4.5,"1.4.3","4+","Games",37,5,12,1
"2090",4769,1001501844,"Deliveroo: Restaurant Delivery - Order Food Nearby",62734336,"USD",0,1702,580,4.5,5,"2.16.1","12+","Food & Drink",37,0,9,1
"2091",4777,1001989098,"Supermarket Girl - Shopping Fun!",91478016,"USD",0,1354,153,4.5,4.5,"1.7","4+","Games",38,5,11,1
"2092",4778,1002132680,"Super Stickman Golf 3",132153344,"USD",0,1593,56,4.5,4,"1.7.8","4+","Games",37,5,11,1
"2093",4779,1002210090,"Pixel Dungeon",48006144,"USD",2.99,152,80,4.5,4,"1.9.2","9+","Games",40,2,1,1
"2094",4780,1002228096,"Ookujira - Giant Whale Rampage",47969280,"USD",0,878,37,4.5,4.5,"2.2","9+","Games",37,5,13,1
"2095",4783,1002340615,"PAC-MAN 256 - Endless Arcade Maze",145424384,"USD",0,23015,1730,4.5,4.5,"2.0.3","4+","Games",38,5,11,1
"2096",4788,1002503055,"Please, Don't Touch Anything",57004032,"USD",4.99,379,239,4,3.5,"1.0.3","9+","Games",43,4,1,1
"2097",4790,1002739417,"Proton Pulse for Google Cardboard",194486272,"USD",2.99,32,32,4.5,4.5,"1.3","4+","Games",37,0,1,1
"2098",4791,1003138996,"Baseball Highlights 2045",135406592,"USD",3.99,278,32,4.5,5,"1.10.4","4+","Games",40,5,1,1
"2099",4798,1003706384,"Double Juggle",102620160,"USD",0,1105,149,4.5,4,"1.1.2","4+","Games",38,4,1,1
"2100",4801,1003765913,"Auto Warriors - Tactical Car Combat",1107044352,"USD",0,352,35,4,4,"1.102","12+","Games",25,5,1,1
"2101",4803,1003820457,"Animal Jam - Play Wild!",620323840,"USD",0,26990,189,4.5,4.5,"14.0","9+","Games",38,5,5,1
"2102",4804,1003822659,"Ultimate Wolf Simulator",138526720,"USD",0.99,2737,1989,4.5,4.5,"1.0.1","9+","Games",40,5,1,1
"2103",4806,1003996643,"TexMoji",11371520,"USD",1.99,628,33,2,1.5,"2.2","4+","Utilities",37,0,1,1
"2104",4808,1004227662,"Brain Dots - Draw and solve! Brain Training Game",53430272,"USD",0,5469,2053,4.5,4.5,"2.6.1","4+","Games",38,5,1,1
"2105",4811,1004539546,"Olympus Rising",126610432,"USD",0,7072,150,4.5,4.5,"3.3.0","12+","Games",37,5,10,1
"2106",4818,1005017298,"The 7 Second Challenge",40531968,"USD",1.99,1838,532,5,5,"1.3.0","4+","Games",38,4,1,1
"2107",4821,1005077069,"Army of Heroes",153125888,"USD",0,1235,113,4.5,4.5,"1.02.08","12+","Games",38,5,33,1
"2108",4822,1005098334,"Human Resource Machine",68730880,"USD",4.99,497,112,4.5,4.5,"1.0.6","9+","Games",37,5,16,1
"2109",4829,1005783927,"Frozen Frenzy Mania: Challenging Match 3 Games",296790016,"USD",0,4104,143,4.5,4.5,"2.1.1","4+","Games",37,5,1,1
"2110",4831,1006385486,"Glowing Snake King - Anaconda Diep War Battle Game",29124608,"USD",0,2554,508,4.5,4.5,"1.0.10","4+","Games",40,5,16,1
"2111",4832,1006393168,"The Battle of Polytopia",36184064,"USD",0,3757,206,4.5,4.5,"1.7.0","12+","Games",40,4,1,1
"2112",4833,1006408029,"Youtubers Life - Gaming Channel",910734336,"USD",8.99,451,46,4,4,"1.2.6","4+","Games",37,5,1,1
"2113",4834,1006414665,"Soda Dungeon",74728448,"USD",0,5717,557,4.5,5,"1.2.02","12+","Games",40,5,1,1
"2114",4839,1006878949,"Dear Diary - Interactive Story",74420224,"USD",0,8922,1196,4.5,4.5,"1.4.1","4+","Games",38,5,3,1
"2115",4841,1007115851,"Spellbinders",152692736,"USD",0,1245,256,4,4.5,"1.6.1","9+","Games",37,5,1,1
"2116",4842,1007120869,"BADLAND 2",124445696,"USD",3.99,898,89,4.5,4.5,"1.3","9+","Games",38,5,13,1
"2117",4843,1007143930,"LEGO® NEXO KNIGHTS™ : MERLOK 2.0",576817152,"USD",0,837,140,4,4,"2.1.0","9+","Games",37,5,22,1
"2118",4846,1007479011,"Athletics 2: Summer Sports",243613696,"USD",1.99,333,329,4.5,4.5,"1.5","4+","Games",37,5,1,1
"2119",4847,1007720559,"Mix+Smash: Marvel Super Hero Mashers",484895744,"USD",0,1050,615,4.5,4.5,"2.0","4+","Entertainment",37,5,6,1
"2120",4848,1007929736,"VOEZ",299850752,"USD",0,2508,78,4.5,4.5,"1.1.2","4+","Games",38,5,1,1
"2121",4852,1008234539,"Capital One CreditWise - Credit score and report",64735232,"USD",0,1019,79,4.5,5,"1.4.0","4+","Finance",37,0,1,1
"2122",4853,1008496061,"Lost Frontier",159918080,"USD",2.99,153,49,4,4,"1.0.3","12+","Games",40,5,1,1
"2123",4854,1008519817,"Hungry Babies Mania",207542272,"USD",0,7075,31,4.5,4,"2.3.2","4+","Games",38,5,1,1
"2124",4860,1008692660,"RollerCoaster Tycoon® 3",701620224,"USD",4.99,1334,469,4,4,"1.0.4","4+","Games",25,4,6,1
"2125",4861,1008719508,"Shadow Bug",246233088,"USD",3.99,978,934,4.5,4.5,"1.3","12+","Games",38,5,11,1
"2126",4863,1009134067,"Bullet Force",501043200,"USD",0,9289,1037,4.5,4.5,"1.05","17+","Games",37,5,1,1
"2127",4866,1009200976,"Futurama: Game of Drones",385683456,"USD",0,8394,414,4.5,4.5,"1.12.0","12+","Games",37,5,45,1
"2128",4867,1009227147,"Vault!",135558144,"USD",0,1203,123,4.5,4,"1.0.4","9+","Games",40,5,1,1
"2129",4868,1009257820,"FreeVRPlayer",7944192,"USD",0,134,37,2.5,3,"2.0","4+","Photo & Video",37,2,1,1
"2130",4871,1009442510,"Colorfy: Coloring Book for Adults",124185600,"USD",0,247809,217,4.5,4.5,"3.7.1","4+","Entertainment",37,5,13,1
"2131",4873,1009979707,"Snapimals: Discover & Snap Amazing & Cute Animals!",221279232,"USD",0,11060,713,4.5,4.5,"1.1.8","4+","Games",37,5,1,1
"2132",4878,1010582800,"Battlevoid: Harbinger",108232704,"USD",0.99,374,68,4.5,5,"2.0.1","12+","Games",38,5,1,1
"2133",4880,1010604522,"Syberia 2 (FULL)",1563693056,"USD",4.99,58,58,4,4,"1.0","12+","Games",38,5,6,1
"2134",4881,1010677881,"World Chef: Restaurant & Cooking Game",136355840,"USD",0,29886,103,4.5,4.5,"1.34.7","12+","Games",38,5,12,1
"2135",4882,1010704842,"Dream League Soccer 2017",359676928,"USD",0,66004,6514,4.5,4.5,"4.04","4+","Games",37,5,12,1
"2136",4884,1010739052,"My Singing Monsters: Dawn of Fire",149613568,"USD",0,7749,336,4.5,4.5,"1.11.0","4+","Games",38,5,1,1
"2137",4886,1010801515,"Ultimate Shark Simulator",143093760,"USD",0.99,256,225,4,4,"1.1","9+","Games",40,5,1,1
"2138",4887,1010801519,"Ultimate Lion Simulator",149815296,"USD",0.99,763,763,4.5,4.5,"1.0","12+","Games",40,4,1,1
"2139",4888,1010803520,"Ultimate Dinosaur Simulator",153828352,"USD",0.99,1079,216,3.5,4,"1.2","9+","Games",40,5,1,1
"2140",4889,1010962391,"Design Home",173576192,"USD",0,23298,468,4.5,4,"1.02.51","4+","Games",38,5,1,1
"2141",4890,1010999283,"Ultimate Horse Simulator",153812992,"USD",0.99,958,757,4.5,4.5,"1.1","9+","Games",40,5,1,1
"2142",4891,1011000146,"Ultimate Dragon Simulator",157528064,"USD",0.99,806,806,4.5,4.5,"1.0","12+","Games",40,5,1,1
"2143",4898,1011396240,"WSwitch for Belkin WeMo",4703232,"USD",1.99,138,82,2.5,2,"1.3","4+","Utilities",37,5,1,1
"2144",4899,1011415692,"QB Hero",29577216,"USD",0,304,114,4.5,4.5,"1.2.1","9+","Games",37,5,1,1
"2145",4900,1011476555,"Green Eggs and Ham - Read & Learn - Dr. Seuss",46465024,"USD",3.99,207,149,5,5,"4.0.6","4+","Book",37,5,1,1
"2146",4901,1011479119,"Dr. Seuss's ABC - Read & Learn - Dr. Seuss",40559616,"USD",1.99,82,82,4.5,4.5,"4.0.6","4+","Book",37,5,1,1
"2147",4902,1011501094,"Disney Jigsaw Puzzles!",107602944,"USD",0,1546,99,4.5,4.5,"5.0","4+","Games",37,5,4,1
"2148",4914,1011788068,"Would You Rather?",33028096,"USD",0,6479,2263,4.5,4.5,"1.70","12+","Games",40,5,2,1
"2149",4918,1011935076,"Digit: Save Money Without Thinking About It",68513792,"USD",0,1506,287,3.5,3,"1.4.3","4+","Finance",37,0,1,1
"2150",4919,1011983738,"Precision Ukulele Tuner - with Chords & Metronome",49049600,"USD",1.99,105,52,4.5,5,"3.1.0","4+","Music",37,5,1,1
"2151",4920,1011987577,"Sputnik Eyes",65553408,"USD",1.99,309,303,4,4,"1.5","4+","Games",38,5,1,1
"2152",4921,1012032539,"Sideline - 2nd Phone Number",133328896,"USD",0,7907,47,4.5,5,"2.25","4+","Business",11,0,1,1
"2153",4922,1012151919,"Bakery Story 2",173878272,"USD",0,5753,1991,4,4,"1.6","4+","Games",38,5,1,1
"2154",4927,1012298403,"Don't Starve: Pocket Edition",403637248,"USD",4.99,3742,236,4,4.5,"1.10","9+","Games",37,1,1,1
"2155",4932,1012604262,"Cat Kitty Kitten Coloring Pages - Free Girl Games",39411712,"USD",0,10278,873,4.5,4.5,"2.3","4+","Games",43,5,2,1
"2156",4933,1012712705,"Tropical Wars - Pirate Battles",110904320,"USD",0,1465,45,4.5,4.5,"1.11.04","12+","Games",38,5,5,1
"2157",4941,1013585593,"_PRISM",400202752,"USD",2.99,648,330,4.5,4.5,"1.1","4+","Games",40,5,1,1
"2158",4944,1013780477,"Star Cheerleader - High School Tryouts",222483456,"USD",0,263,53,4,4,"1.4","4+","Games",38,5,11,1
"2159",4946,1013818720,"Heroki",373096448,"USD",4.99,225,37,4,4.5,"1.2","9+","Games",37,5,1,1
"2160",4947,1013854622,"KSI Unleashed",456900608,"USD",0,854,44,5,5,"1.3.2","17+","Games",37,5,1,1
"2161",4953,1014459049,"Fontmania - Add Artworks & Text to Your Photos!",37767168,"USD",4.99,1249,306,4.5,4.5,"1.6","4+","Photo & Video",37,5,11,1
"2162",4956,1014902505,"Bus Driving Taxi Parking Simulator Real Extreme Car Racing Sim",295681024,"USD",0,199,199,4,4,"1.0","4+","Games",38,5,1,1
"2163",4959,1014919815,"Pokémon Shuffle Mobile",106076160,"USD",0,5805,560,4.5,5,"1.10.0","4+","Games",38,3,7,1
"2164",4963,1015059175,"A Color Story",39306240,"USD",0,2436,629,4.5,5,"1.1.3","4+","Photo & Video",37,5,1,1
"2165",4969,1015603795,"PAW Patrol Pups to the Rescue HD",757911552,"USD",1.99,142,30,3,3.5,"1.4","4+","Education",24,5,1,1
"2166",4982,1016360869,"Marry Me - Perfect Wedding Day!",201636864,"USD",0,795,43,4,4.5,"1.3","4+","Games",38,5,10,1
"2167",4986,1016673544,"ipsy - Makeup, subscription and beauty tips",35611648,"USD",0,17489,729,5,5,"2.0.0","4+","Lifestyle",37,5,1,1
"2168",4989,1016915419,"Trick Shot",105433088,"USD",1.99,816,339,4.5,4.5,"1.2.0","4+","Games",38,5,1,1
"2169",4990,1017064541,"Viva™ Slots Las Vegas Classic Casino Games",167431168,"USD",0,58738,2560,4.5,5,"1.34.3","12+","Games",38,5,1,1
"2170",4992,1017148055,"Stash Invest: Investing & Financial Education",110992384,"USD",0,1655,91,4,4.5,"1.6.12","4+","Finance",37,0,1,1
"2171",4999,1017367213,"Octodad: Dadliest Catch",303450112,"USD",4.99,1752,886,4,4,"1.0.21","9+","Games",37,5,8,1
"2172",5001,1017492454,"YouTube Music",114122752,"USD",0,7109,48,3.5,3,"1.78","17+","Music",37,0,1,1
"2173",5002,1017551780,"Disney Emoji Blitz",257001472,"USD",0,41036,500,4.5,4.5,"1.11.5","4+","Games",37,5,10,1
"2174",5003,1017581225,"Skylanders SuperChargers",1322848256,"USD",0,1296,441,4,4,"1.2.2","9+","Games",35,5,1,1
"2175",5010,1018215577,"Ultimate Fox Simulator",139665408,"USD",0.99,1112,1035,4,4,"1.1","9+","Games",40,5,1,1
"2176",5014,1018355599,"Tweetbot 4 for Twitter",12481536,"USD",9.99,2213,58,4,3.5,"4.6.2","17+","Social Networking",37,5,7,1
"2177",5017,1018497986,"DinoTrek VR Experience",498358272,"USD",0.99,73,57,4,3.5,"1.2","4+","Entertainment",25,0,1,1
"2178",5021,1018704225,"Game Studio Tycoon 2: Next Gen Developer",249491456,"USD",3.99,110,110,4,4,"3.4","4+","Games",37,4,1,1
"2179",5023,1018743724,"Lost in Harmony",207105024,"USD",0,1002,79,4.5,4,"2.1.1","9+","Games",37,5,17,1
"2180",5024,1018920593,"Athletics 2: Summer Sports - Free",243888128,"USD",0,2541,2541,4.5,4.5,"1.6","4+","Games",37,5,1,1
"2181",5025,1018922850,"Flow Speed Control ● Professional Edition",104204288,"USD",1.99,83,36,4.5,4.5,"1.14","4+","Photo & Video",37,5,21,1
"2182",5032,1019230398,"Moodnotes - Thought Journal / Mood Diary",54482944,"USD",3.99,625,154,5,5,"2.2.1","12+","Health & Fitness",37,0,1,1
"2183",5037,1019442026,"Simply Piano by JoyTunes - Learn & play piano",185430016,"USD",0,2925,88,4.5,4.5,"4.7","4+","Education",37,5,11,1
"2184",5038,1019447011,"V LIVE - Broadcasting App",84481024,"USD",0,937,32,3.5,3.5,"2.2.1","4+","Entertainment",37,0,8,1
"2185",5040,1019616705,"Rayman Classic",191037440,"USD",0,293,147,4.5,4,"1.0.4","9+","Games",38,5,10,1
"2186",5041,1019838009,"The Martian: Official Game",74873856,"USD",0.99,259,96,4,3.5,"1.1.3","9+","Games",37,5,3,1
"2187",5042,1019856486,"House of 1000 Doors: Evil Inside HD - A Hidden Object Adventure (Full)",1170735104,"USD",6.99,75,75,3.5,3.5,"1.0.0","9+","Games",24,5,4,1
